Id,DatasetID,IndividualID,OriginalID,OriginalTraitName,OriginalTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,Habitat,LabField,Location,LocationType,LocationDate,LocationDatePrecision,CoordinateType,Latitude,Longitude,Interactor1,Interactor1Common,Interactor1Number,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Interactor1Stage,Interactor1Sex,Interactor1Temp,Interactor1TempUnit,Interactor1GrowthTemp,Interactor1GrowthTempUnit,FigureTable,Citation,DOI,SubmittedBy,ContributorEmail,Notes,DefaultChartXaxis,DefaultChartCategory,EmbargoReleaseDate
91334,554,PHX577883,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,11.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91336,554,PHX577884,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,8.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91338,554,PHX577885,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,10.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91340,554,PHX577886,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,8.67,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91342,554,PHX577887,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,2,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91344,554,PHX577888,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91346,554,PHX577889,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,6,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91348,554,PHX577890,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,8.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91350,554,PHX577891,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,13.6,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91352,554,PHX577892,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,8,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91355,554,PHX577893,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,6,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91357,554,PHX577894,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,9.67,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91359,554,PHX577895,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,9,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91361,554,PHX577896,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,8,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91363,554,PHX577897,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,6,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91365,554,PHX577898,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,6.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91367,554,PHX577899,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,6,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91369,554,PHX577900,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,9,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91371,553,PHX577901,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,4,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91373,553,PHX577902,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,7,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91375,553,PHX577903,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91377,553,PHX577904,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91380,553,PHX577905,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,4.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91382,553,PHX577906,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91384,553,PHX577907,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,8.33,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91386,553,PHX577908,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91388,553,PHX577909,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,7,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91390,553,PHX577910,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,6,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91392,553,PHX577911,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,6.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91395,553,PHX577912,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,6,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91397,553,PHX577913,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,7.33,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91399,553,PHX577914,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,4,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91401,553,PHX577915,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,4,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91403,553,PHX577916,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,4,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91406,553,PHX577917,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91408,553,PHX577918,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,6,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91410,553,PHX577919,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91412,553,PHX577920,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,6,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91414,553,PHX577921,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91416,553,PHX577922,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,6,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91419,553,PHX577923,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,7,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91421,553,PHX577924,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,4,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91423,553,PHX577925,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,10,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91425,553,PHX577926,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
